customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,family_size_indicator,is_heavy_streaming,projected_24m_value,revenue_per_month,loyalty_value_score,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target
3957-SQXML,0,0,1,1,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.95,894.3,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,25-36m,2,0,low,0,0,6.797158857640111,25.55142857142857,0,0,0,0,0,0,0,0,0,1,2,0,598.8,26.302941176470586,868.7485714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5954-BDFSG,0,0,0,0,72,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),107.5,7853.7,0,2,0,1,1,0,False,True,False,False,1,0,0,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.968867357726134,107.58493150684932,4,2,2,1,0,0,0,0,1,0,0,1,2580.0,109.07916666666667,7746.115068493151,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0434-CSFON,0,0,1,0,47,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.5,4707.1,0,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,1,37m+,3,0,high,2,1,8.457039708596394,98.06458333333336,3,1,2,1,0,0,0,0,1,1,1,1,2412.0,100.15106382978725,4609.0354166666675,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
1215-FIGMP,1,0,0,0,60,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.9,5450.7,0,0,2,1,1,0,True,False,False,False,1,0,0,1,0,0,1,0,1,37m+,3,0,high,2,1,8.603682765623805,89.35573770491803,2,1,1,1,0,0,0,0,1,0,0,0,2157.6000000000004,90.845,5361.3442622950815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0526-SXDJP,1,0,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,0,Bank transfer (automatic),42.1,2962.0,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,0,0,0,0,37m+,3,0,medium,1,0,7.993957547573565,40.57534246575342,3,3,0,1,0,1,0,0,0,1,1,0,1010.4000000000001,41.138888888888886,2921.4246575342463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0557-ASKVU,0,0,1,1,18,1,No,DSL,No,No,Yes,Yes,No,No,One year,1,Credit card (automatic),54.4,957.1,0,1,1,1,0,1,False,True,False,False,1,0,0,0,1,1,0,0,0,13-24m,1,0,medium,1,0,6.864952156656828,50.37368421052632,2,2,0,1,0,0,0,0,1,1,2,0,1305.6,53.172222222222224,906.7263157894738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698-BQJOH,0,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,94.4,857.25,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.754895432337801,85.725,2,0,2,1,0,0,0,1,0,0,0,1,2265.6000000000004,95.25,771.525,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5122-CYFXA,0,0,0,0,3,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,75.3,244.1,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,1,1,1,0,0-12m,0,1,high,2,1,5.501666290534067,61.025,4,2,2,1,0,0,0,0,1,0,0,1,1807.1999999999998,81.36666666666666,183.075,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
8627-ZYGSZ,1,0,1,0,47,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,1,Electronic check,78.9,3650.35,0,1,1,1,1,0,False,False,True,False,0,1,0,1,0,0,0,0,1,37m+,3,0,high,2,1,8.202852241207772,76.04895833333333,1,1,0,1,0,0,0,0,1,1,1,0,1893.6000000000001,77.66702127659575,3574.3010416666666,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3410-YOQBQ,0,0,0,0,31,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,79.2,2497.2,0,2,0,1,0,1,False,False,False,True,0,0,0,1,1,1,1,1,0,25-36m,2,0,high,2,1,7.823325751531809,78.0375,5,3,2,1,0,0,0,0,0,0,0,1,1900.8000000000002,80.55483870967741,2419.1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170-NMYVV,0,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.15,930.9,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.83722551279161,18.25294117647059,0,0,0,0,0,0,0,0,0,1,2,0,483.59999999999997,18.618,912.6470588235295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7410-OIEDU,1,0,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.85,887.35,0,0,2,1,1,0,False,False,False,True,0,0,1,0,1,0,0,0,0,0-12m,0,1,high,2,1,6.789365809481915,80.66818181818182,2,2,0,1,0,0,0,0,1,0,0,0,1916.3999999999999,88.735,806.6818181818182,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2273-QCKXA,1,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.05,49.05,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0-12m,0,1,medium,1,0,3.9130225057612296,24.525,1,1,0,1,0,0,0,0,1,0,0,0,1177.1999999999998,49.05,24.525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0731-EBJQB,0,0,1,1,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,20.4,1090.65,0,1,1,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.995445592109125,20.578301886792456,0,0,0,0,0,0,0,0,0,1,2,0,489.59999999999997,20.974038461538463,1070.0716981132077,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1891-QRQSA,1,1,1,1,64,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.6,7099.0,0,2,0,1,1,0,True,False,False,False,1,0,1,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.867850063029406,109.21538461538462,5,3,2,1,0,0,0,0,0,1,2,1,2678.3999999999996,110.921875,6989.784615384616,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8028-PNXHQ,1,0,1,1,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.25,1424.6,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.262348056716545,22.61269841269841,0,0,0,0,0,0,0,0,0,1,2,0,582.0,22.97741935483871,1401.9873015873015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5630-AHZIL,0,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),64.5,177.4,0,0,2,1,0,1,True,False,False,False,1,0,1,0,0,1,0,1,0,0-12m,0,1,medium,1,0,5.184028220145909,44.35,3,2,1,1,0,0,0,0,1,1,1,0,1548.0,59.13333333333333,133.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673-CXQEU,0,1,0,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,110.5,6139.5,0,1,1,1,1,0,False,False,True,False,0,1,1,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.722661451050438,107.71052631578948,5,3,2,1,0,1,0,0,0,0,0,1,2652.0,109.63392857142857,6031.789473684211,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6416-JNVRK,0,0,0,0,46,1,No,DSL,No,No,No,No,No,Yes,One year,0,Credit card (automatic),55.65,2688.85,0,1,1,1,0,1,False,True,False,False,1,0,0,0,0,0,0,1,0,37m+,3,0,medium,1,0,7.8972407089593375,57.2095744680851,1,0,1,1,0,0,0,1,0,0,0,0,1335.6,58.45326086956521,2631.640425531915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5590-ZSKRV,0,0,1,1,8,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.65,482.25,0,0,2,1,0,1,False,False,False,True,0,0,1,1,0,0,0,0,0,0-12m,0,1,medium,1,0,6.18053411808844,53.583333333333336,2,2,0,1,0,1,0,0,1,1,2,0,1311.6,60.28125,428.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0191-ZHSKZ,1,1,0,0,30,1,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,74.75,2111.3,0,0,2,1,0,1,False,False,True,False,0,1,1,1,0,0,1,1,0,25-36m,2,0,high,2,1,7.655532680193197,68.10645161290323,4,2,2,1,0,1,0,0,1,0,0,1,1794.0,70.37666666666668,2043.1935483870968,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
3887-PBQAO,0,0,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.9,1216.6,0,1,1,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.104636987107422,26.44782608695652,0,0,0,0,0,0,0,0,0,1,2,0,621.5999999999999,27.035555555555554,1190.1521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5919-TMRGD,0,0,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.35,79.35,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,0,0,0-12m,0,1,high,2,1,4.386392092183521,39.675,1,0,1,1,0,0,0,1,0,1,1,0,1904.3999999999999,79.35,39.675,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
8108-UXRQN,0,0,1,1,11,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,50.55,565.35,0,0,2,1,0,1,False,False,True,False,0,1,1,0,0,0,1,1,0,0-12m,0,1,medium,1,0,6.339212261646723,47.1125,3,1,2,1,0,0,0,0,1,1,2,1,1213.1999999999998,51.39545454545455,518.2375,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9191-MYQKX,0,0,1,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),75.15,496.9,1,0,2,1,1,0,True,False,False,False,1,0,0,0,1,0,0,0,0,0-12m,0,1,high,2,1,6.210399253648137,62.1125,1,1,0,1,0,0,0,0,1,1,1,0,1803.6000000000001,70.98571428571428,434.78749999999997,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9919-YLNNG,0,0,0,0,42,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.8,4327.5,0,0,2,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,0,37m+,3,0,high,2,1,8.372976340655828,100.63953488372093,5,3,2,1,0,0,0,0,0,0,0,1,2491.2,103.03571428571429,4226.860465116279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0318-ZOPWS,0,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.15,973.35,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.881770582010144,19.467,0,0,0,0,0,0,0,0,0,1,1,0,483.59999999999997,19.864285714285714,953.8829999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4445-ZJNMU,1,0,0,0,9,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.3,918.75,0,0,2,1,1,0,False,True,False,False,1,0,0,1,0,0,1,1,1,0-12m,0,1,high,2,1,6.824101893984884,91.875,3,1,2,1,0,0,0,0,1,0,0,1,2383.2,102.08333333333333,826.875,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4808-YNLEU,0,0,1,0,35,1,No,DSL,Yes,No,No,No,Yes,No,One year,1,Bank transfer (automatic),62.15,2215.45,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,0,1,0,0,25-36m,2,0,medium,1,0,7.703662095843597,61.540277777777774,2,1,1,1,0,0,0,0,1,1,1,0,1491.6,63.29857142857142,2153.909722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1862-QRWPE,0,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.65,1057.0,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.964135612418245,21.571428571428573,0,0,0,0,0,0,0,0,0,1,2,0,495.59999999999997,22.020833333333332,1035.4285714285716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2796-NNUFI,0,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.95,927.1,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.833139485601347,19.72553191489362,0,0,0,0,0,0,0,0,0,1,2,0,478.79999999999995,20.15434782608696,907.3744680851065,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3016-KSVCP,1,0,1,0,29,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,33.75,1009.25,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,1,0,0,25-36m,2,0,low,0,0,6.917953103958583,33.641666666666666,1,0,1,1,0,0,0,1,0,1,1,0,810.0,34.80172413793103,975.6083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4767-HZZHQ,1,0,1,1,30,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),82.05,2570.2,0,0,2,1,1,0,True,False,False,False,1,0,0,1,1,0,0,0,0,25-36m,2,0,high,2,1,7.852127994983248,82.90967741935484,2,2,0,1,0,0,0,0,1,1,2,0,1969.1999999999998,85.67333333333333,2487.290322580645,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2424-WVHPL,1,1,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,74.7,74.7,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,1,0,0,0,0-12m,0,1,high,2,1,4.326778160443404,37.35,1,1,0,1,0,0,0,0,1,0,0,0,1792.8000000000002,74.7,37.35,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
7233-PAHHL,1,0,1,1,66,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,84.0,5714.25,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,1,1,1,1,37m+,3,0,high,2,1,8.65089331980408,85.28731343283582,5,3,2,1,0,0,0,0,0,1,2,1,2016.0,86.57954545454545,5628.9626865671635,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6067-NGCEU,0,0,0,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),111.05,7107.0,0,0,2,1,1,0,False,True,False,False,1,0,1,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.868976189274543,107.6818181818182,5,3,2,1,0,1,0,0,0,0,0,1,2665.2,109.33846153846154,6999.318181818183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9848-JQJTX,1,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),100.9,7459.05,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.917317395588213,102.17876712328768,4,2,2,1,0,0,0,0,1,0,0,1,2421.6000000000004,103.59791666666666,7356.871232876713,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8637-XJIVR,0,0,0,0,12,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.95,927.35,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.83340881685348,71.33461538461539,1,1,0,1,0,0,0,0,1,0,0,0,1894.8000000000002,77.27916666666667,856.0153846153846,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
9803-FTJCG,1,0,1,1,71,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),66.85,4748.7,0,1,1,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,1,37m+,3,0,medium,1,0,8.465836737139407,65.95416666666667,3,3,0,1,0,1,0,0,0,1,2,0,1604.3999999999999,66.8830985915493,4682.745833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0278-YXOOG,1,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.05,113.85,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.743626929135107,18.975,0,0,0,0,0,0,0,0,0,0,0,0,505.20000000000005,22.77,94.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212-KXOCR,1,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1107.2,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.010492356433249,20.89056603773585,0,0,0,0,0,0,0,0,0,0,0,0,504.0,21.292307692307695,1086.3094339622644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4598-XLKNJ,0,1,1,0,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,2514.5,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,0,25-36m,2,0,high,2,1,7.830226869931373,96.71153846153848,4,2,2,1,0,0,0,0,1,1,1,1,2364.0,100.58,2417.788461538462,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
6380-ARCEH,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.054001181677967,10.1,0,0,0,0,0,0,0,0,0,0,0,0,484.79999999999995,20.2,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3679-XASPY,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,19.45,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.017982882488811,9.725,0,0,0,0,0,0,0,0,0,1,2,0,466.79999999999995,19.45,9.725,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7123-WQUHX,1,0,0,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),95.0,3605.6,0,1,1,1,1,0,True,False,False,False,1,0,0,0,1,1,1,0,1,37m+,3,0,high,2,1,8.190520779273172,92.45128205128204,3,2,1,1,0,0,0,0,1,0,0,0,2280.0,94.88421052631578,3513.148717948717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386-THSLQ,0,1,1,0,66,0,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),45.55,3027.25,0,1,1,1,0,1,True,False,False,False,1,0,0,1,1,0,1,0,0,37m+,3,0,medium,1,0,8.015740173896912,45.18283582089552,3,2,1,1,0,0,0,0,1,1,1,0,1093.1999999999998,45.86742424242424,2982.067164179104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3192-NQECA,1,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.0,7611.85,1,2,0,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.937592887972736,110.31666666666668,5,3,2,1,0,0,0,0,0,1,1,1,2640.0,111.93897058823529,7501.533333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6180-YBIQI,1,0,0,0,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.3,100.2,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.617098756853365,16.7,0,0,0,0,0,0,0,1,0,0,0,0,583.2,20.04,83.5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6728-DKUCO,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,104.15,7303.05,0,1,1,1,1,0,False,False,True,False,0,1,1,1,0,0,1,1,1,37m+,3,0,high,2,1,8.896184267815448,100.0417808219178,4,2,2,1,0,1,0,0,1,1,2,1,2499.6000000000004,101.43125,7203.008219178081,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9750-BOOHV,0,0,0,0,32,0,No phone service,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,30.15,927.65,0,1,1,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.833731918633351,28.11060606060606,1,1,0,1,0,0,0,0,1,0,0,0,723.5999999999999,28.9890625,899.5393939393939,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8597-CWYHH,1,0,0,0,43,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Mailed check,94.35,3921.3,0,1,1,1,1,0,False,False,False,True,0,0,0,0,0,0,1,1,1,37m+,3,0,high,2,1,8.274433495416885,89.12045454545455,2,0,2,1,0,0,0,1,0,0,0,1,2264.3999999999996,91.19302325581396,3832.1795454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2848-YXSMW,1,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1363.25,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.218360106066341,18.67465753424657,0,0,0,0,0,0,0,0,0,1,2,0,465.59999999999997,18.93402777777778,1344.575342465753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0486-HECZI,1,0,1,0,55,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.75,5238.9,1,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,1,0,1,37m+,3,0,high,2,1,8.564057693163521,93.55178571428571,3,2,1,1,0,1,0,0,1,1,1,0,2322.0,95.25272727272727,5145.348214285715,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
4549-ZDQYY,0,0,0,0,52,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,0,Credit card (automatic),57.95,3042.25,0,1,1,1,0,1,False,True,False,False,1,0,1,0,1,1,0,0,0,37m+,3,0,medium,1,0,8.020681302289706,57.40094339622642,3,3,0,1,0,0,0,0,0,0,0,0,1390.8000000000002,58.50480769230769,2984.8490566037735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712-AHQNN,0,0,0,0,43,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.65,3954.1,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,0,0,37m+,3,0,high,2,1,8.282761164332172,89.86590909090908,3,2,1,1,0,0,0,0,1,0,0,0,2199.6000000000004,91.95581395348837,3864.234090909091,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
4846-WHAFZ,0,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,2868.15,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,37m+,3,0,high,2,1,7.961771097640099,75.47763157894737,0,0,0,0,0,0,0,1,0,1,1,0,1836.0,77.51756756756757,2792.6723684210524,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
5256-SKJGO,0,0,1,1,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,54.6,3423.5,0,2,0,1,0,1,False,False,True,False,0,1,0,1,0,1,1,1,0,37m+,3,0,medium,1,0,8.13871075463796,52.66923076923077,4,2,2,1,0,0,0,0,1,1,2,1,1310.4,53.4921875,3370.8307692307694,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3071-VBYPO,1,0,1,1,3,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,89.85,248.4,0,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,1,0,0,0-12m,0,1,high,2,1,5.519058033245936,62.1,3,2,1,1,0,1,0,0,1,1,2,0,2156.3999999999996,82.8,186.3,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9560-BBZXK,0,0,0,0,36,0,No phone service,DSL,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),31.05,1126.35,0,2,0,1,0,1,True,False,False,False,1,0,1,0,0,0,0,0,0,25-36m,2,0,low,0,0,7.027625024832521,30.44189189189189,1,1,0,1,0,0,0,0,1,0,0,0,745.2,31.287499999999998,1095.908108108108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5299-RULOA,0,0,1,1,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,1064.65,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.971340220607248,96.78636363636365,3,1,2,1,0,0,0,0,1,1,2,1,2406.0,106.465,967.8636363636365,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
