customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend
9848-JQJTX,1,0,0,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),100.9,7459.05,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.917317395588213,102.17876712328767
8637-XJIVR,0,0,0,0,12,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.95,927.35,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.83340881685348,71.33461538461539
9803-FTJCG,1,0,1,1,71,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Credit card (automatic),66.85,4748.7,0,1,1,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,1,37m+,3,0,medium,1,0,8.465836737139407,65.95416666666667
0278-YXOOG,1,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,21.05,113.85,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.743626929135107,18.974999999999998
3212-KXOCR,1,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),21.0,1107.2,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.010492356433249,20.89056603773585
4598-XLKNJ,0,1,1,0,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,2514.5,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,0,25-36m,2,0,high,2,1,7.830226869931373,96.71153846153847
6380-ARCEH,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.054001181677967,10.1
3679-XASPY,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,19.45,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.017982882488811,9.725
7123-WQUHX,1,0,0,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),95.0,3605.6,0,1,1,1,1,0,True,False,False,False,1,0,0,0,1,1,1,0,1,37m+,3,0,high,2,1,8.190520779273172,92.45128205128205
5386-THSLQ,0,1,1,0,66,0,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,0,Bank transfer (automatic),45.55,3027.25,0,1,1,1,0,1,True,False,False,False,1,0,0,1,1,0,1,0,0,37m+,3,0,medium,1,0,8.015740173896912,45.18283582089552
3192-NQECA,1,0,1,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.0,7611.85,1,2,0,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.937592887972736,110.31666666666668
6180-YBIQI,1,0,0,0,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.3,100.2,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.617098756853365,16.7
6728-DKUCO,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,104.15,7303.05,0,1,1,1,1,0,False,False,True,False,0,1,1,1,0,0,1,1,1,37m+,3,0,high,2,1,8.896184267815448,100.04178082191781
9750-BOOHV,0,0,0,0,32,0,No phone service,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,30.15,927.65,0,1,1,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.833731918633351,28.11060606060606
8597-CWYHH,1,0,0,0,43,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Mailed check,94.35,3921.3,0,1,1,1,1,0,False,False,False,True,0,0,0,0,0,0,1,1,1,37m+,3,0,high,2,1,8.274433495416885,89.12045454545455
2848-YXSMW,1,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1363.25,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.218360106066341,18.674657534246574
0486-HECZI,1,0,1,0,55,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,96.75,5238.9,1,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,1,0,1,37m+,3,0,high,2,1,8.564057693163521,93.55178571428571
4549-ZDQYY,0,0,0,0,52,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,0,Credit card (automatic),57.95,3042.25,0,1,1,1,0,1,False,True,False,False,1,0,1,0,1,1,0,0,0,37m+,3,0,medium,1,0,8.020681302289706,57.40094339622642
5712-AHQNN,0,0,0,0,43,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.65,3954.1,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,0,0,37m+,3,0,high,2,1,8.282761164332172,89.86590909090908
4846-WHAFZ,0,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,2868.15,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,37m+,3,0,high,2,1,7.961771097640099,75.47763157894737
5256-SKJGO,0,0,1,1,64,0,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,54.6,3423.5,0,2,0,1,0,1,False,False,True,False,0,1,0,1,0,1,1,1,0,37m+,3,0,medium,1,0,8.13871075463796,52.66923076923077
3071-VBYPO,1,0,1,1,3,1,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,89.85,248.4,0,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,1,0,0,0-12m,0,1,high,2,1,5.519058033245936,62.1
9560-BBZXK,0,0,0,0,36,0,No phone service,DSL,Yes,No,No,No,No,No,Two year,0,Bank transfer (automatic),31.05,1126.35,0,2,0,1,0,1,True,False,False,False,1,0,1,0,0,0,0,0,0,25-36m,2,0,low,0,0,7.027625024832521,30.44189189189189
5299-RULOA,0,0,1,1,10,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.25,1064.65,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.971340220607248,96.78636363636365
8402-OOOHJ,0,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.65,835.15,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.728808022827132,19.88452380952381
9445-ZUEQE,1,0,1,1,27,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),85.2,2151.6,0,0,2,1,1,0,False,True,False,False,1,0,0,1,0,1,0,0,1,25-36m,2,0,high,2,1,7.674431692830198,76.84285714285714
1091-SOZGA,0,0,1,1,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.8,5515.45,0,1,1,1,1,0,False,True,False,False,1,0,0,0,1,0,1,1,1,37m+,3,0,high,2,1,8.615489816441348,96.76228070175438
2928-HLDBA,0,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,112.75,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.7340030578310595,16.107142857142858
0404-SWRVG,1,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.4,229.55,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,5.440467758652715,57.3875
6497-TILVL,0,0,1,1,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.7,350.35,0,0,2,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,0,0-12m,0,1,medium,1,0,5.861782877638206,43.79375
7219-TLZHO,0,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,62.9,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.157319361383489,12.58
4622-YNKIJ,1,0,0,0,33,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,1,Electronic check,88.95,3027.65,0,2,0,1,1,0,False,False,True,False,0,1,1,0,0,1,1,0,0,25-36m,2,0,high,2,1,8.015872254664492,89.0485294117647
4412-YLTKF,0,1,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.05,2135.5,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,0,0,1,25-36m,2,0,high,2,1,7.66692425508408,76.26785714285714
6734-PSBAW,1,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),23.55,1723.95,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.452953343538126,23.615753424657534
3930-ZGWVE,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0325462466767075,9.875
2639-UGMAZ,1,1,0,0,71,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,56.45,3985.35,0,1,1,1,0,1,False,False,True,False,0,1,1,1,0,0,1,1,0,37m+,3,0,medium,1,0,8.290631304243542,55.35208333333333
2876-GZYZC,0,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,1215.65,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,1,13-24m,1,0,high,2,1,7.103856459184463,86.83214285714287
6207-WIOLX,0,0,1,1,25,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),58.6,1502.65,1,0,2,1,0,1,False,True,False,False,1,0,1,1,1,0,1,1,0,25-36m,2,0,medium,1,0,7.315650764662011,57.79423076923077
8587-XYZSF,1,0,0,0,67,1,No,DSL,No,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),50.55,3260.1,0,2,0,1,0,1,True,False,False,False,1,0,0,0,0,1,0,0,0,37m+,3,0,medium,1,0,8.089819840759192,47.942647058823525
3091-FYHKI,1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.45,35.45,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,1,0,0-12m,0,1,medium,1,0,3.5959414584546674,17.725
2372-HWUHI,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.35,81.25,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,4.409763389645481,27.083333333333332
7799-LGRDP,0,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.7,1188.2,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.081036091123942,27.004545454545454
7850-VWJUU,0,0,0,0,23,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.0,1778.5,0,0,2,1,1,0,True,False,False,False,1,0,1,0,0,0,0,0,0,13-24m,1,0,high,2,1,7.484087704950247,74.10416666666667
3774-VBNXY,0,0,1,1,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,1277.75,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.153638317265837,19.657692307692308
6217-KDYWC,1,0,0,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.6,1170.55,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.0660829373614416,20.181896551724137
0390-DCFDQ,0,1,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.45,70.45,1,0,2,1,1,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,4.268997904375876,35.225
3146-MSEGF,0,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.05,6425.65,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,high,2,1,8.768208686132068,88.02260273972603
4080-OGPJL,0,0,0,0,8,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,71.15,563.65,1,0,2,1,0,1,False,False,True,False,0,1,1,0,0,1,0,1,1,0-12m,0,1,high,2,1,6.33620607016968,62.62777777777777
1095-WGNGG,0,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),101.05,5971.25,0,2,0,1,1,0,True,False,False,False,1,0,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.694879019805663,96.31048387096774
2636-SJDOU,1,0,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),84.3,5289.05,0,1,1,1,1,0,False,True,False,False,1,0,1,1,0,0,0,0,1,37m+,3,0,high,2,1,8.573582976603518,81.37
1131-QQZEB,1,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.95,1756.2,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.4714769121016245,24.391666666666666
5716-EZXZN,0,0,1,1,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),99.05,6416.7,0,2,0,1,1,0,False,True,False,False,1,0,1,1,0,1,1,0,1,37m+,3,0,high,2,1,8.766815077043479,97.22272727272727
6837-BJYDQ,1,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,61.35,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.132763672126045,15.3375
2135-RXIHG,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.65,45.65,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,3.8426729272933526,22.825
6440-DKQGE,1,0,0,1,30,1,No,DSL,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),64.5,1929.95,0,1,1,1,0,1,False,True,False,False,1,0,0,1,1,0,1,0,0,25-36m,2,0,medium,1,0,7.565767388773753,62.25645161290323
3466-BYAVD,1,0,1,1,15,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Mailed check,69.5,1071.4,0,0,2,1,0,1,False,False,False,True,0,0,0,1,1,1,0,1,0,13-24m,1,0,medium,1,0,6.977654406361804,66.9625
3780-YVMFA,0,0,1,1,8,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,68.55,564.35,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,1,1,1,0,0-12m,0,1,medium,1,0,6.337445008381255,62.705555555555556
3874-EQOEP,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,95.0,655.5,1,0,2,1,1,0,False,False,False,True,0,0,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.486922693742851,81.9375
1679-JRFBR,0,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),108.15,7930.55,0,1,1,1,1,0,False,True,False,False,1,0,1,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.97860375580645,111.69788732394366
9073-ZZIAY,1,0,1,1,62,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,86.1,5215.25,0,2,0,1,0,1,False,False,True,False,0,1,1,1,1,1,1,1,0,37m+,3,0,high,2,1,8.559534031905763,82.78174603174604
3077-RSNTJ,0,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,113.5,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.740574822994295,16.214285714285715
6551-GNYDG,0,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),80.9,1152.8,0,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,0,1,0,13-24m,1,0,high,2,1,7.050816121822789,76.85333333333332
9167-APMXZ,0,0,0,0,22,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),84.15,1821.95,0,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,1,0,1,13-24m,1,0,high,2,1,7.508211346984919,79.21521739130435
2749-CTKAJ,1,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,419.9,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.042395275776525,18.256521739130434
6371-NZYEG,1,0,1,1,16,1,No,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Mailed check,64.25,1024.0,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,0,1,0,0,13-24m,1,0,medium,1,0,6.932447891572509,60.23529411764706
7554-NEWDD,1,0,0,0,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,251.6,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,0-12m,0,1,low,0,0,5.531807209916391,22.87272727272727
8992-VONJD,0,0,0,1,13,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,56.0,764.55,0,0,2,1,0,1,False,False,True,False,0,1,1,1,0,0,0,0,0,13-24m,1,0,medium,1,0,6.640594529751104,54.61071428571428
0867-MKZVY,0,0,1,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,82.4,1592.35,1,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,1,13-24m,1,0,high,2,1,7.37359399701373,75.82619047619048
4482-EWFMI,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.7,135.2,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,4.9141243937154115,45.06666666666666
4648-YPBTM,1,0,0,0,53,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),73.9,3958.25,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,1,0,1,1,37m+,3,0,high,2,1,8.283809892371835,73.30092592592592
2907-ILJBN,0,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.459159891664867,19.491666666666667
6345-FZOQH,1,0,1,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.9,1363.45,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.2185066960178625,19.477857142857143
3376-BMGFE,0,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.9,273.0,1,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,5.6131281063880705,54.6
5997-OPVFA,1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,6254.45,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,high,2,1,8.741208362759322,85.67739726027396
3445-HXXGF,1,1,1,0,58,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,45.3,2651.2,1,0,2,1,0,1,False,False,True,False,0,1,0,1,1,0,0,1,0,37m+,3,0,medium,1,0,7.883144763243498,44.93559322033898
1159-WFSGR,0,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.4,321.4,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.775793010632473,18.905882352941177
7654-YWJUF,1,0,1,0,43,1,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,1,Bank transfer (automatic),84.25,3539.25,0,1,1,1,1,0,True,False,False,False,1,0,1,0,1,1,0,0,0,37m+,3,0,high,2,1,8.171952625103168,80.4375
1875-QIVME,0,0,1,0,2,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.4,242.8,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,1,1,1,1,0-12m,0,1,high,2,1,5.496348217047172,80.93333333333334
6727-IOTLZ,1,0,1,0,14,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.95,1181.75,0,2,0,1,0,1,False,False,False,True,0,0,0,1,1,1,1,1,0,13-24m,1,0,high,2,1,7.075597514511258,78.78333333333333
0691-JVSYA,0,0,1,0,53,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),94.85,5000.2,1,1,1,1,1,0,True,False,False,False,1,0,0,0,1,0,1,1,0,37m+,3,0,high,2,1,8.517433162620845,92.59629629629629
5918-VUKWP,0,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,654.55,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.485474577945411,19.834848484848482
1744-JHKYS,0,0,1,0,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,780.2,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,1,25-36m,2,0,low,0,0,6.660831199002524,22.291428571428572
2656-FMOKZ,0,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.45,1145.7,1,0,2,1,1,0,False,False,False,True,0,0,0,0,0,0,0,0,1,13-24m,1,0,high,2,1,7.044643531044259,71.60625
2070-FNEXE,0,1,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),76.45,503.6,1,0,2,1,1,0,True,False,False,False,1,0,1,0,0,0,0,0,0,0-12m,0,1,high,2,1,6.223766036206958,62.95
5947-SGKCL,0,0,1,1,15,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,1559.25,0,0,2,1,1,0,True,False,False,False,1,0,0,1,1,0,1,1,1,13-24m,1,0,premium,3,1,7.352601343814152,97.453125
3712-PKXZA,1,0,1,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1252.0,0,1,1,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.133295954896068,20.193548387096776
6317-YPKDH,0,0,0,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.95,29.95,1,0,2,1,0,1,True,False,False,False,1,0,0,1,0,0,0,0,0,0-12m,0,1,low,0,0,3.432372999130605,14.975
6582-OIVSP,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.3,45.3,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,3.835141961092188,22.65
9367-WXLCH,1,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),84.5,662.65,1,0,2,1,1,0,True,False,False,False,1,0,0,0,0,0,0,1,1,0-12m,0,1,high,2,1,6.497754902072211,73.62777777777778
5524-KHNJP,1,0,1,1,33,1,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),74.75,2453.3,0,1,1,1,0,1,False,True,False,False,1,0,1,0,1,0,1,1,0,25-36m,2,0,high,2,1,7.805596867187762,72.15588235294118
1918-ZBFQJ,0,0,0,0,13,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,79.25,1111.65,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,0,0,0,13-24m,1,0,high,2,1,7.014499836412125,79.40357142857144
1024-GUALD,0,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.8,24.8,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.250374491927572,12.4
4827-USJHP,1,0,0,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.8,1023.85,0,0,2,1,0,1,False,False,False,True,0,0,0,1,0,0,0,0,0,13-24m,1,0,medium,1,0,6.932301539400137,48.75476190476191
8167-GJLRN,1,0,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.4,82.15,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,1,0,0,0,0-12m,0,1,low,0,0,4.420646205638937,20.5375
0956-SYCWG,0,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.65,244.8,0,1,1,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.504518197131935,17.485714285714288
8017-UVSZU,0,0,1,0,40,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.6,2379.1,0,0,2,1,0,1,False,True,False,False,1,0,0,1,0,0,0,0,1,37m+,3,0,medium,1,0,7.774897782589561,58.02682926829268
